case_uid,model,varianta,mnozina,predikce,otisk_nasazeni,dopad_A12,dopad_A2,datum
exp1586,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1588,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1589,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1591,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1593,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1594,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1595,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1596,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,KU,2026-09-09
exp1598,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp1601,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1602,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp1605,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1606,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1607,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1608,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1610,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1611,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1613,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1614,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,DU,2026-09-09
exp1616,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,KU,2026-09-09
exp1617,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1618,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1619,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp1622,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1623,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1624,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp1626,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1627,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1628,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1631,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1632,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1633,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1635,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1637,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1638,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,KU,2026-09-09
exp1639,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1641,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1642,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1643,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1646,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1649,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,KU,2026-09-09
exp1651,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp1652,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1653,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1654,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1656,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1658,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1659,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1660,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1661,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1663,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1665,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1667,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1668,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1670,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1671,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1672,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1673,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,DU,2026-09-09
exp1674,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp1676,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1681,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1683,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1685,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1693,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1694,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1695,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1696,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1697,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1699,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1700,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1701,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1702,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1704,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1705,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1706,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1709,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1711,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp1713,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1718,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,KU,2026-09-09
exp1719,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1723,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1724,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1725,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1726,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp1729,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1730,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1731,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1733,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp1734,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp1735,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp1736,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp1737,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1738,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1739,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1740,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,KU,2026-09-09
exp1741,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1742,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,KU,2026-09-09
exp1745,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1746,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp1747,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,KU,2026-09-09
exp1752,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1753,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp1754,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1756,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1759,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1761,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp1762,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1768,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1769,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1770,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,DU,2026-09-09
exp1772,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1774,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1776,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,KU,2026-09-09
exp1777,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1778,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1780,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1782,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1784,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1785,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1787,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1788,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1789,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1792,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1794,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1795,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp1796,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,KU,2026-09-09
exp1799,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1800,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,KU,2026-09-09
exp1801,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1802,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1803,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1805,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1811,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1817,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp1818,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1819,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1822,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1824,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1826,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1827,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1829,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1835,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1836,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp3008,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp3006,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp3005,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp3004,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp3003,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp3002,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp3000,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp2999,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp2998,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2996,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2995,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2994,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2993,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2992,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2991,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2989,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2988,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2987,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2986,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2985,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,NEU,2026-09-09
exp2984,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2982,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2979,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2977,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,KU,DU,2026-09-09
exp2976,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2975,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2971,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2969,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2966,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2965,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2963,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2962,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2961,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2960,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2959,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2957,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp2956,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2955,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2954,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2952,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2951,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,DU,DU,2026-09-09
exp2950,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2949,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2948,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2946,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp2945,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2944,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp2942,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2941,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,KU,DU,2026-09-09
exp2940,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp2938,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2937,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2936,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2935,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2934,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2933,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2931,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp2929,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp2927,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2926,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,KU,2026-09-09
exp2924,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2923,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2922,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2921,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2920,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,KU,KU,2026-09-09
exp2919,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp2914,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,DU,DU,2026-09-09
exp2911,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2910,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2909,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2908,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2907,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2906,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2904,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2903,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2902,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2901,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2900,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2899,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2898,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2896,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2895,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2894,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,DU,DU,2026-09-09
exp2893,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2890,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2889,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2888,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2887,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp2886,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2885,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2883,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp2882,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2881,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2880,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp2879,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2878,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2877,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2876,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2875,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2873,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2872,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,DU,2026-09-09
exp2871,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,NEU,2026-09-09
exp2870,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,NEU,2026-09-09
exp2867,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2866,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2865,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2861,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2860,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2858,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2857,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,KU,KU,2026-09-09
exp2855,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2854,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2853,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2852,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2851,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2847,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2846,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp2845,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,NEU,NEU,2026-09-09
exp2844,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2843,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2842,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2841,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2840,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp2839,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2838,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2837,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp2836,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2835,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2832,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,DU,DU,2026-09-09
exp2831,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2828,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2827,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,KU,2026-09-09
exp2825,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2824,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2823,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,NEU,2026-09-09
exp2822,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,NEU,2026-09-09
exp2821,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2820,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2817,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp2816,glm-5.3,zero_shot,eval,DU,f98256a1719daf8a,DU,DU,2026-09-09
exp2815,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,DU,DU,2026-09-09
exp2814,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
exp2813,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,DU,DU,2026-09-09
exp2811,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,DU,2026-09-09
exp2810,glm-5.3,zero_shot,eval,NEU,f98256a1719daf8a,KU,KU,2026-09-09
exp2809,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,KU,KU,2026-09-09
exp2808,glm-5.3,zero_shot,eval,KU,f98256a1719daf8a,DU,DU,2026-09-09
